업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,85,102,-16.7,14984,19423,-22.9
레저스포츠,977,886,10.3,14984,19423,-22.9
문화관광,1667,1388,20.1,14984,19423,-22.9
쇼핑,295,7079,-95.8,14984,19423,-22.9
숙박,419,301,39.2,14984,19423,-22.9
역사관광,584,479,21.9,14984,19423,-22.9
음식,10866,9102,19.4,14984,19423,-22.9
자연관광,4,1,300.0,14984,19423,-22.9
체험관광,87,85,2.4,14984,19423,-22.9
