순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202211,11036,11036.0
2,경기도,파주시,제3땅굴,202211,10511,10511.0
3,경기도,파주시,통일전망대,202211,1521,1521.0
4,경기도,파주시,헤이리예술마을,202211,420,420.0
5,경기도,파주시,산머루농원,202211,38,38.0
5,경기도,파주시,황포돛배,202211,38,38.0
6,경기도,파주시,율곡선생유적지,202211,31,31.0
7,경기도,파주시,황희선생유적지,202211,18,18.0
8,경기도,파주시,우농타조농장,202211,15,15.0
9,경기도,파주시,파주장릉,202211,1,1.0
