year,month,유형 중분류명,유형 소분류명,중분류 검색건수 비율,소분류 검색건수 비율
2024,7,음식,간이음식,74.6,6.7
2024,7,음식,외국식,74.6,9.2
2024,7,음식,음식점기타,74.6,0.2
2024,7,음식,전문음식,74.6,19.6
2024,7,음식,카페/찻집,74.6,23.6
2024,7,음식,한식,74.6,40.7
2024,7,문화관광,복합관광시설,8.9,2.2
2024,7,문화관광,테마공원,8.9,12.8
2024,7,문화관광,전시시설,8.9,6.8
2024,7,문화관광,레저스포츠시설,8.9,3.5
2024,7,문화관광,랜드마크관광,8.9,3.2
2024,7,문화관광,도시공원,8.9,28.7
2024,7,문화관광,도시/지역문화관광,8.9,0.2
2024,7,문화관광,기타문화관광지,8.9,4.6
2024,7,문화관광,공연시설,8.9,38.2
2024,7,기타관광,기타관광,5.6,100.0
2024,7,레저스포츠,육상레저스포츠,5.5,81.7
2024,7,레저스포츠,수상레저스포츠,5.5,4.5
2024,7,레저스포츠,기타레저스포츠,5.5,13.8
2024,7,숙박,캠핑,2.7,19.8
2024,7,숙박,호텔,2.7,52.2
2024,7,숙박,펜션/민박,2.7,0.1
2024,7,숙박,모텔,2.7,27.8
2024,7,역사관광,역사유물,1.0,1.5
2024,7,역사관광,역사유적지,1.0,12.7
2024,7,역사관광,종교성지,1.0,85.8
2024,7,쇼핑,시장,0.9,51.2
2024,7,쇼핑,쇼핑몰,0.9,27.3
2024,7,쇼핑,기타쇼핑시설,0.9,21.5
2024,7,자연관광,자연경관(산),0.6,65.2
2024,7,자연관광,자연경관(하천/해양),0.6,14.8
2024,7,자연관광,자연공원,0.6,20.0
2024,7,체험관광,농/산/어촌체험,0.2,86.4
2024,7,체험관광,웰니스관광,0.2,13.6
