year,month,업종중분류명,검색건수,총검색건수
2024,11,기타관광,3122,18163
2024,11,레저스포츠,2535,18163
2024,11,문화관광,2694,18163
2024,11,쇼핑,211,18163
2024,11,숙박,690,18163
2024,11,역사관광,892,18163
2024,11,음식,7824,18163
2024,11,자연관광,101,18163
2024,11,체험관광,94,18163
