year,month,업종중분류명,검색건수,총검색건수
2025,7,기타관광,505,14542
2025,7,레저스포츠,342,14542
2025,7,문화관광,2433,14542
2025,7,쇼핑,957,14542
2025,7,숙박,620,14542
2025,7,역사관광,5,14542
2025,7,음식,9549,14542
2025,7,자연관광,20,14542
2025,7,체험관광,111,14542
