year,month,업종중분류명,검색건수,총검색건수
2024,12,기타관광,2,9505
2024,12,레저스포츠,499,9505
2024,12,문화관광,977,9505
2024,12,쇼핑,265,9505
2024,12,숙박,171,9505
2024,12,역사관광,316,9505
2024,12,음식,7205,9505
2024,12,자연관광,15,9505
2024,12,체험관광,55,9505
