year,month,업종중분류명,검색건수,총검색건수
2024,11,레저스포츠,307,14842
2024,11,문화관광,3372,14842
2024,11,쇼핑,1304,14842
2024,11,숙박,723,14842
2024,11,역사관광,6,14842
2024,11,음식,9013,14842
2024,11,자연관광,40,14842
2024,11,체험관광,77,14842
