year,month,유형 중분류명,유형 소분류명,중분류 검색건수 비율,소분류 검색건수 비율
2024,6,음식,간이음식,69.0,6.5
2024,6,음식,외국식,69.0,9.3
2024,6,음식,음식점기타,69.0,0.3
2024,6,음식,전문음식,69.0,17.8
2024,6,음식,카페/찻집,69.0,24.3
2024,6,음식,한식,69.0,41.7
2024,6,문화관광,복합관광시설,10.7,4.0
2024,6,문화관광,테마공원,10.7,13.3
2024,6,문화관광,전시시설,10.7,5.3
2024,6,문화관광,레저스포츠시설,10.7,3.5
2024,6,문화관광,랜드마크관광,10.7,3.7
2024,6,문화관광,도시공원,10.7,38.4
2024,6,문화관광,도시/지역문화관광,10.7,0.1
2024,6,문화관광,기타문화관광지,10.7,3.0
2024,6,문화관광,공연시설,10.7,28.8
2024,6,기타관광,기타관광,7.2,100.0
2024,6,레저스포츠,육상레저스포츠,6.9,82.9
2024,6,레저스포츠,수상레저스포츠,6.9,4.6
2024,6,레저스포츠,기타레저스포츠,6.9,12.6
2024,6,숙박,캠핑,2.5,41.4
2024,6,숙박,호텔,2.5,33.7
2024,6,숙박,호스텔,2.5,0.3
2024,6,숙박,펜션/민박,2.5,0.1
2024,6,숙박,모텔,2.5,24.5
2024,6,역사관광,역사유물,1.3,0.8
2024,6,역사관광,역사유적지,1.3,20.3
2024,6,역사관광,종교성지,1.3,79.0
2024,6,쇼핑,시장,1.0,48.3
2024,6,쇼핑,쇼핑몰,1.0,28.0
2024,6,쇼핑,기타쇼핑시설,1.0,23.7
2024,6,자연관광,자연경관(산),0.9,45.5
2024,6,자연관광,자연경관(하천/해양),0.9,9.5
2024,6,자연관광,자연공원,0.9,45.1
2024,6,체험관광,농/산/어촌체험,0.4,87.9
2024,6,체험관광,웰니스관광,0.4,12.1
