year,month,업종중분류명,검색건수,총검색건수
2024,6,기타관광,2112,22936
2024,6,레저스포츠,2151,22936
2024,6,문화관광,2747,22936
2024,6,쇼핑,231,22936
2024,6,숙박,757,22936
2024,6,역사관광,347,22936
2024,6,음식,14312,22936
2024,6,자연관광,197,22936
2024,6,체험관광,82,22936
