year,month,업종중분류명,검색건수,총검색건수
2024,8,기타관광,1622,21439
2024,8,레저스포츠,1722,21439
2024,8,문화관광,2251,21439
2024,8,쇼핑,282,21439
2024,8,숙박,694,21439
2024,8,역사관광,347,21439
2024,8,음식,14304,21439
2024,8,자연관광,158,21439
2024,8,체험관광,59,21439
