year,month,업종중분류명,검색건수,총검색건수
2024,4,레저스포츠,408,20467
2024,4,문화관광,3665,20467
2024,4,쇼핑,1716,20467
2024,4,숙박,1070,20467
2024,4,역사관광,7,20467
2024,4,음식,13334,20467
2024,4,자연관광,45,20467
2024,4,체험관광,222,20467
