year,month,업종중분류명,검색건수,총검색건수
2025,7,기타관광,1658,22797
2025,7,레저스포츠,1539,22797
2025,7,문화관광,2288,22797
2025,7,쇼핑,250,22797
2025,7,숙박,619,22797
2025,7,역사관광,292,22797
2025,7,음식,16010,22797
2025,7,자연관광,85,22797
2025,7,체험관광,56,22797
