year,month,업종중분류명,검색건수,총검색건수
2025,9,기타관광,2634,16544
2025,9,레저스포츠,2746,16544
2025,9,문화관광,2071,16544
2025,9,쇼핑,224,16544
2025,9,숙박,515,16544
2025,9,역사관광,554,16544
2025,9,음식,7602,16544
2025,9,자연관광,133,16544
2025,9,체험관광,65,16544
