year,month,업종중분류명,검색건수,총검색건수
2025,3,기타관광,4,11241
2025,3,레저스포츠,790,11241
2025,3,문화관광,1070,11241
2025,3,쇼핑,265,11241
2025,3,숙박,176,11241
2025,3,역사관광,416,11241
2025,3,음식,8438,11241
2025,3,자연관광,16,11241
2025,3,체험관광,66,11241
