year,month,업종중분류명,검색건수,총검색건수
2024,5,기타관광,6,18238
2024,5,레저스포츠,1597,18238
2024,5,문화관광,1923,18238
2024,5,쇼핑,356,18238
2024,5,숙박,440,18238
2024,5,역사관광,601,18238
2024,5,음식,13154,18238
2024,5,자연관광,46,18238
2024,5,체험관광,115,18238
