year,month,업종중분류명,업체명,방문자수,순위
2025,5,음식,일산칼국수/본점,23.0,1
2025,5,음식,설문커피,20.0,2
2025,5,음식,포레스트아웃팅스/일산본점,18.0,3
2025,5,음식,잎새,16.0,4
2025,5,음식,가나안덕/일산본점,14.0,5
2025,5,음식,옥할머니집,12.0,6
2025,5,음식,설문가,12.0,7
2025,5,음식,비비하우스,9.0,8
2025,5,음식,여자만숯불장어구이,9.0,9
2025,5,음식,일산생갈비/풍동점,9.0,10
2025,5,쇼핑,코스트코홀세일/일산점,147.0,1
2025,5,쇼핑,이마트/풍산점,63.0,2
2025,5,쇼핑,라페스타,52.0,3
2025,5,쇼핑,뉴코아아울렛/일산점,33.0,4
2025,5,쇼핑,롯데백화점/일산점,31.0,5
2025,5,쇼핑,벨라시타,24.0,6
2025,5,쇼핑,홈플러스/고양터미널점,16.0,7
2025,5,쇼핑,이마트/일산점,13.0,8
2025,5,쇼핑,홈플러스/일산점,10.0,9
2025,5,쇼핑,일산덤핑거리,10.0,10
2025,5,문화관광,일산호수공원,104.0,1
2025,5,문화관광,CGV/일산,14.0,2
2025,5,문화관광,고양국제꽃박람회,10.0,3
2025,5,문화관광,중산체육공원,7.0,4
2025,5,문화관광,고양꽃전시관,6.0,5
2025,5,문화관광,CGV/고양백석,4.0,6
2025,5,문화관광,올모일산,4.0,7
2025,5,문화관광,롯데시네마/라페스타,4.0,8
2025,5,문화관광,AOA풋살스타디움,3.0,9
2025,5,문화관광,고양아람누리,3.0,10
