year,month,업종중분류명,검색건수,총검색건수
2024,7,레저스포츠,283,18642
2024,7,문화관광,3002,18642
2024,7,쇼핑,1154,18642
2024,7,숙박,678,18642
2024,7,역사관광,4,18642
2024,7,음식,13358,18642
2024,7,자연관광,42,18642
2024,7,체험관광,121,18642
