year,month,업종중분류명,검색건수,총검색건수
2025,9,기타관광,985,12238
2025,9,레저스포츠,842,12238
2025,9,문화관광,974,12238
2025,9,쇼핑,282,12238
2025,9,숙박,156,12238
2025,9,역사관광,397,12238
2025,9,음식,8525,12238
2025,9,자연관광,9,12238
2025,9,체험관광,68,12238
