year,month,업종중분류명,검색건수,총검색건수
2025,6,기타관광,644,15217
2025,6,레저스포츠,647,15217
2025,6,문화관광,2276,15217
2025,6,쇼핑,210,15217
2025,6,숙박,474,15217
2025,6,역사관광,68,15217
2025,6,음식,10870,15217
2025,6,자연관광,7,15217
2025,6,체험관광,21,15217
