year,month,업종중분류명,검색건수,총검색건수
2025,2,기타관광,1334,11846
2025,2,레저스포츠,1046,11846
2025,2,문화관광,1417,11846
2025,2,쇼핑,201,11846
2025,2,숙박,411,11846
2025,2,역사관광,416,11846
2025,2,음식,6880,11846
2025,2,자연관광,62,11846
2025,2,체험관광,79,11846
