year,month,업종중분류명,업체명,방문자수,순위
2024,3,음식,스타벅스/파주야당DT점,45.0,1
2024,3,음식,곤트란쉐리에/파주점,18.0,2
2024,3,음식,라플란드,16.0,3
2024,3,음식,심학산도토리국수/본점,14.0,4
2024,3,음식,뮌스터담,13.0,5
2024,3,음식,키누카누/파주야당점,13.0,6
2024,3,음식,문지리535,13.0,7
2024,3,음식,평양손만두/파주운정점,13.0,8
2024,3,음식,팥티오/운정점,12.0,9
2024,3,음식,수라한식뷔페,12.0,10
2024,3,쇼핑,신세계프리미엄아울렛/파주점,276.0,1
2024,3,쇼핑,롯데프리미엄아울렛/파주점,248.0,2
2024,3,쇼핑,이마트/파주운정점,114.0,3
2024,3,쇼핑,홈플러스/파주운정점,91.0,4
2024,3,쇼핑,이마트/파주점,20.0,5
2024,3,쇼핑,운정가구타운,7.0,6
2024,3,쇼핑,홈플러스/파주문산점,4.0,7
2024,3,쇼핑,문산자유시장,4.0,8
2024,3,쇼핑,금촌전통시장,4.0,9
2024,3,쇼핑,신세계팩토리스토어/파주점,2.0,10
2024,3,문화관광,운정호수공원,46.0,1
2024,3,문화관광,메가박스/파주운정,27.0,2
2024,3,문화관광,CGV/파주야당,26.0,3
2024,3,문화관광,평화누리,20.0,4
2024,3,문화관광,오두산통일전망대,11.0,5
2024,3,문화관광,롯데시네마/파주운정,8.0,6
2024,3,문화관광,교하체육공원,8.0,7
2024,3,문화관광,파주놀이구름,7.0,8
2024,3,문화관광,CJ ENM스튜디오센터,7.0,9
2024,3,문화관광,롯데시네마/파주롯데아울렛,6.0,10
