year,month,업종중분류명,검색건수,총검색건수
2025,6,기타관광,2169,23173
2025,6,레저스포츠,1776,23173
2025,6,문화관광,2703,23173
2025,6,쇼핑,257,23173
2025,6,숙박,671,23173
2025,6,역사관광,349,23173
2025,6,음식,15048,23173
2025,6,자연관광,107,23173
2025,6,체험관광,93,23173
