year,month,업종중분류명,검색건수,총검색건수
2025,3,레저스포츠,318,14373
2025,3,문화관광,2739,14373
2025,3,쇼핑,1147,14373
2025,3,숙박,647,14373
2025,3,역사관광,4,14373
2025,3,음식,9361,14373
2025,3,자연관광,37,14373
2025,3,체험관광,120,14373
