year,month,업종중분류명,검색건수,총검색건수
2025,4,기타관광,10,11250
2025,4,레저스포츠,908,11250
2025,4,문화관광,988,11250
2025,4,쇼핑,273,11250
2025,4,숙박,234,11250
2025,4,역사관광,541,11250
2025,4,음식,8213,11250
2025,4,자연관광,13,11250
2025,4,체험관광,70,11250
