year,month,업종중분류명,검색건수,총검색건수
2024,1,기타관광,10,15266
2024,1,레저스포츠,897,15266
2024,1,문화관광,1604,15266
2024,1,쇼핑,378,15266
2024,1,숙박,382,15266
2024,1,역사관광,504,15266
2024,1,음식,11361,15266
2024,1,자연관광,58,15266
2024,1,체험관광,72,15266
