year,month,업종중분류명,검색건수,총검색건수
2024,12,기타관광,96,15374
2024,12,레저스포츠,628,15374
2024,12,문화관광,1638,15374
2024,12,쇼핑,252,15374
2024,12,숙박,641,15374
2024,12,역사관광,64,15374
2024,12,음식,12025,15374
2024,12,자연관광,8,15374
2024,12,체험관광,22,15374
