year,month,유형 중분류명,유형 소분류명,중분류 검색건수 비율,소분류 검색건수 비율
2024,9,음식,전문음식,81.5,12.4
2024,9,음식,음식점기타,81.5,0.3
2024,9,음식,외국식,81.5,5.1
2024,9,음식,간이음식,81.5,5.3
2024,9,음식,한식,81.5,64.7
2024,9,음식,카페/찻집,81.5,12.1
2024,9,문화관광,공연시설,6.2,11.6
2024,9,문화관광,기타문화관광지,6.2,22.7
2024,9,문화관광,도시공원,6.2,21.8
2024,9,문화관광,레저스포츠시설,6.2,16.4
2024,9,문화관광,복합관광시설,6.2,0.1
2024,9,문화관광,전시시설,6.2,13.1
2024,9,문화관광,테마공원,6.2,14.3
2024,9,레저스포츠,수상레저스포츠,5.5,6.1
2024,9,레저스포츠,기타레저스포츠,5.5,21.1
2024,9,레저스포츠,육상레저스포츠,5.5,72.8
2024,9,역사관광,역사유적지,2.6,82.6
2024,9,역사관광,종교성지,2.6,17.4
2024,9,쇼핑,시장,1.8,91.4
2024,9,쇼핑,쇼핑몰,1.8,8.6
2024,9,숙박,캠핑,1.8,15.8
2024,9,숙박,호텔,1.8,18.8
2024,9,숙박,모텔,1.8,65.5
2024,9,체험관광,농/산/어촌체험,0.4,88.7
2024,9,체험관광,웰니스관광,0.4,11.3
2024,9,자연관광,자연경관(산),0.2,22.2
2024,9,자연관광,자연경관(하천/해양),0.2,77.8
