year,month,업종중분류명,업체명,방문자수,순위
2024,6,음식,레드파이프,36.0,1
2024,6,음식,유가네닭갈비/파주야당점,32.0,2
2024,6,음식,스타벅스/파주야당DT점,27.0,3
2024,6,음식,문지리535,26.0,4
2024,6,음식,뮌스터담,21.0,5
2024,6,음식,팥티오/운정점,21.0,6
2024,6,음식,생선굽는마을,20.0,7
2024,6,음식,일산칼국수/파주점,18.0,8
2024,6,음식,록갈비/야당역점,18.0,9
2024,6,음식,곤트란쉐리에/파주점,17.0,10
2024,6,쇼핑,이마트/파주운정점,111.0,1
2024,6,쇼핑,신세계프리미엄아울렛/파주점,97.0,2
2024,6,쇼핑,롯데프리미엄아울렛/파주점,88.0,3
2024,6,쇼핑,홈플러스/파주운정점,49.0,4
2024,6,쇼핑,이마트/파주점,12.0,5
2024,6,쇼핑,운정가구단지,12.0,6
2024,6,쇼핑,홈플러스/파주문산점,4.0,7
2024,6,쇼핑,금촌전통시장,3.0,8
2024,6,쇼핑,문산자유시장,2.0,9
2024,6,쇼핑,봉일천종합시장,2.0,10
2024,6,문화관광,운정호수공원,37.0,1
2024,6,문화관광,CGV/파주야당,21.0,2
2024,6,문화관광,운정건강공원,12.0,3
2024,6,문화관광,평화누리,8.0,4
2024,6,문화관광,메가박스/파주운정,7.0,5
2024,6,문화관광,테이블에이동물원/파주점,5.0,6
2024,6,문화관광,퍼스트가든,4.0,7
2024,6,문화관광,벽초지수목원,3.0,8
2024,6,문화관광,롯데시네마/파주롯데아울렛,3.0,9
2024,6,문화관광,장산전망대,3.0,10
