year,month,업종중분류명,검색건수,총검색건수
2024,4,기타관광,2836,34317
2024,4,레저스포츠,2561,34317
2024,4,문화관광,5072,34317
2024,4,쇼핑,345,34317
2024,4,숙박,1116,34317
2024,4,역사관광,577,34317
2024,4,음식,21334,34317
2024,4,자연관광,359,34317
2024,4,체험관광,117,34317
