year,month,업종중분류명,검색건수,총검색건수
2025,1,기타관광,1782,14067
2025,1,레저스포츠,1079,14067
2025,1,문화관광,1539,14067
2025,1,쇼핑,243,14067
2025,1,숙박,467,14067
2025,1,역사관광,585,14067
2025,1,음식,8190,14067
2025,1,자연관광,83,14067
2025,1,체험관광,99,14067
