year,month,업종중분류명,검색건수,총검색건수
2025,2,기타관광,2,7819
2025,2,레저스포츠,479,7819
2025,2,문화관광,698,7819
2025,2,쇼핑,231,7819
2025,2,숙박,130,7819
2025,2,역사관광,333,7819
2025,2,음식,5906,7819
2025,2,자연관광,16,7819
2025,2,체험관광,24,7819
