year,month,업종중분류명,검색건수,총검색건수
2025,7,기타관광,1170,12209
2025,7,레저스포츠,811,12209
2025,7,문화관광,1125,12209
2025,7,쇼핑,237,12209
2025,7,숙박,257,12209
2025,7,역사관광,324,12209
2025,7,음식,8218,12209
2025,7,자연관광,14,12209
2025,7,체험관광,53,12209
