year,month,업종중분류명,검색건수,총검색건수
2025,8,기타관광,3284,31297
2025,8,레저스포츠,2854,31297
2025,8,문화관광,3429,31297
2025,8,쇼핑,382,31297
2025,8,숙박,829,31297
2025,8,역사관광,594,31297
2025,8,음식,19623,31297
2025,8,자연관광,212,31297
2025,8,체험관광,90,31297
