year,month,업종중분류명,검색건수,총검색건수
2024,7,기타관광,106,17871
2024,7,레저스포츠,654,17871
2024,7,문화관광,1775,17871
2024,7,쇼핑,199,17871
2024,7,숙박,605,17871
2024,7,역사관광,70,17871
2024,7,음식,14425,17871
2024,7,자연관광,11,17871
2024,7,체험관광,26,17871
