year,month,업종중분류명,검색건수,총검색건수
2025,2,레저스포츠,410,12200
2025,2,문화관광,2158,12200
2025,2,쇼핑,992,12200
2025,2,숙박,548,12200
2025,2,역사관광,7,12200
2025,2,음식,7963,12200
2025,2,자연관광,33,12200
2025,2,체험관광,89,12200
