year,month,업종중분류명,검색건수,총검색건수
2024,1,기타관광,2460,36895
2024,1,레저스포츠,1202,36895
2024,1,문화관광,4325,36895
2024,1,쇼핑,348,36895
2024,1,숙박,867,36895
2024,1,역사관광,482,36895
2024,1,음식,26840,36895
2024,1,자연관광,264,36895
2024,1,체험관광,107,36895
