year,month,업종중분류명,검색건수,총검색건수
2024,10,기타관광,2422,26342
2024,10,레저스포츠,1772,26342
2024,10,문화관광,3596,26342
2024,10,쇼핑,326,26342
2024,10,숙박,782,26342
2024,10,역사관광,472,26342
2024,10,음식,16488,26342
2024,10,자연관광,403,26342
2024,10,체험관광,81,26342
