year,month,업종중분류명,검색건수,총검색건수
2025,9,기타관광,1946,17188
2025,9,레저스포츠,1844,17188
2025,9,문화관광,2092,17188
2025,9,쇼핑,219,17188
2025,9,숙박,442,17188
2025,9,역사관광,347,17188
2025,9,음식,10157,17188
2025,9,자연관광,67,17188
2025,9,체험관광,74,17188
