year,month,업종중분류명,검색건수,총검색건수
2024,2,기타관광,240,34593
2024,2,레저스포츠,1325,34593
2024,2,문화관광,4031,34593
2024,2,쇼핑,319,34593
2024,2,숙박,1618,34593
2024,2,역사관광,200,34593
2024,2,음식,26771,34593
2024,2,자연관광,21,34593
2024,2,체험관광,68,34593
