year,month,업종중분류명,검색건수,총검색건수
2025,4,기타관광,2232,16438
2025,4,레저스포츠,2776,16438
2025,4,문화관광,2215,16438
2025,4,쇼핑,208,16438
2025,4,숙박,531,16438
2025,4,역사관광,559,16438
2025,4,음식,7655,16438
2025,4,자연관광,169,16438
2025,4,체험관광,93,16438
