year,month,업종중분류명,검색건수,총검색건수
2025,2,기타관광,1094,18317
2025,2,레저스포츠,714,18317
2025,2,문화관광,1804,18317
2025,2,쇼핑,241,18317
2025,2,숙박,426,18317
2025,2,역사관광,251,18317
2025,2,음식,13663,18317
2025,2,자연관광,57,18317
2025,2,체험관광,67,18317
