year,month,업종중분류명,검색건수,총검색건수
2024,3,기타관광,3030,27666
2024,3,레저스포츠,2233,27666
2024,3,문화관광,3569,27666
2024,3,쇼핑,283,27666
2024,3,숙박,996,27666
2024,3,역사관광,450,27666
2024,3,음식,16803,27666
2024,3,자연관광,196,27666
2024,3,체험관광,106,27666
