year,month,업종중분류명,검색건수,총검색건수
2025,4,레저스포츠,317,12999
2025,4,문화관광,2174,12999
2025,4,쇼핑,1162,12999
2025,4,숙박,619,12999
2025,4,역사관광,4,12999
2025,4,음식,8543,12999
2025,4,자연관광,25,12999
2025,4,체험관광,155,12999
