year,month,업종중분류명,검색건수,총검색건수
2024,9,기타관광,2090,22292
2024,9,레저스포츠,1940,22292
2024,9,문화관광,3031,22292
2024,9,쇼핑,265,22292
2024,9,숙박,672,22292
2024,9,역사관광,387,22292
2024,9,음식,13647,22292
2024,9,자연관광,182,22292
2024,9,체험관광,78,22292
