year,month,업종중분류명,검색건수,총검색건수
2025,5,기타관광,2401,21025
2025,5,레저스포츠,2166,21025
2025,5,문화관광,2963,21025
2025,5,쇼핑,279,21025
2025,5,숙박,691,21025
2025,5,역사관광,513,21025
2025,5,음식,11786,21025
2025,5,자연관광,128,21025
2025,5,체험관광,98,21025
