순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,헤이리예술마을,202008,3020,3020.0
2,경기도,파주시,통일전망대,202008,48,48.0
3,경기도,파주시,우농타조농장,202008,9,9.0
4,경기도,파주시,황희선생유적지,202008,4,4.0
5,경기도,파주시,소울원,202008,2,2.0
