순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,840
2,휴식/힐링,나들이,800
3,레포츠,빠지,621
4,기타,투어,503
5,레포츠,캠핑,310
6,레포츠,레포츠,183
7,레포츠,등산,173
8,휴식/힐링,즐길거리,141
9,기타,데이트코스,125
10,레포츠,낚시,95
11,휴식/힐링,생태관광,85
12,레포츠,산행,78
13,레포츠,수상레저,69
13,레포츠,스키,69
15,기타,해외여행,64
16,미식,카페투어,60
17,레포츠,레저,52
18,기타,답사,50
19,레포츠,카약,48
20,휴식/힐링,휴양,45
21,체험,딸기체험,44
21,체험,생태체험,44
21,휴식/힐링,신혼여행,44
24,휴식/힐링,드라이브코스,40
25,미식,맛집탐방,37
26,미식,먹부림,31
27,레포츠,스킨스쿠버,29
28,레포츠,글램핑,27
29,레포츠,프리다이빙,26
30,레포츠,스노쿨링,25
30,레포츠,ssi,25
32,휴식/힐링,호캉스,24
32,휴식/힐링,피크닉,24
32,기타,추억여행,24
35,레포츠,클라이밍,23
36,레포츠,스노클링,22
37,레포츠,스쿠버,21
38,휴식/힐링,재충전,20
38,레포츠,오픈워터,20
38,레포츠,오프로드,20
38,레포츠,트레킹,20
38,레포츠,스킨다이빙,20
43,레포츠,캠프파이어,18
44,휴식/힐링,테라피,17
45,미식,맛집투어,16
45,미식,바베큐파티,16
47,미식,빵지순례,15
48,레포츠,오토캠핑,14
49,휴식/힐링,야영,13
49,레포츠,트래킹,13
49,레포츠,바다낚시,13
52,체험,수학여행,11
52,레포츠,차박,11
54,휴식/힐링,겨울여행,10
54,휴식/힐링,힐링여행,10
56,휴식/힐링,불멍,9
56,기타,부산여행,9
58,레포츠,백패킹,8
58,체험,농촌체험,8
58,미식,빵투어,8
58,기타,열차여행,8
58,레포츠,서핑,8
58,체험,승마체험,8
58,기타,중국여행,8
65,휴식/힐링,집콕생활,7
65,기타,제주도여행,7
65,기타,자유여행,7
68,기타,제주여행,6
68,레포츠,감성캠핑,6
68,휴식/힐링,우정여행,6
68,기타,기차여행,6
68,체험,갯벌체험,6
73,기타,데이트스냅,5
73,레포츠,레저스포츠,5
73,체험,시티투어,5
73,미식,고기파티,5
73,휴식/힐링,일광욕,5
73,체험,감귤체험,5
73,레포츠,짚라인,5
73,기타,일본여행,5
81,휴식/힐링,가을여행,4
81,체험,쿠킹클래스,4
81,휴식/힐링,단풍놀이,4
81,기타,도보여행,4
81,기타,배낭여행,4
81,레포츠,산악자전거,4
81,레포츠,암벽등반,4
81,레포츠,해양레저,4
81,휴식/힐링,근교여행,4
81,기타,유럽여행,4
81,휴식/힐링,북캉스,4
92,휴식/힐링,낭만여행,3
92,레포츠,카라반캠핑,3
92,체험,템플스테이,3
92,체험,수확체험,3
92,레포츠,서바이벌게임,3
92,미식,먹킷리스트,3
92,휴식/힐링,태교여행,3
92,체험,숲체험,3
92,레포츠,번지점프,3
92,레포츠,수상레져,3
92,체험,vr체험,3
92,레포츠,래프팅,3
92,체험,물레체험,3
92,레포츠,제트보트,3
106,기타,미국여행,2
106,레포츠,골프투어,2
106,체험,도자기체험,2
106,기타,졸업여행,2
106,레포츠,하이킹,2
106,체험,놀이체험,2
106,레포츠,골프여행,2
106,기타,패키지여행,2
106,휴식/힐링,봄여행,2
106,레포츠,캠핑여행,2
106,휴식/힐링,스테이케이션,2
106,기타,세계여행,2
106,레포츠,모토캠핑,2
106,레포츠,캠핑족,2
106,레포츠,해양스포츠,2
106,체험,목공체험,2
106,체험,버스투어,2
106,미식,먹방여행,2
106,휴식/힐링,크루즈여행,2
106,체험,한옥스테이,2
106,체험,향수체험,2
106,레포츠,애슬레저,2
106,체험,동물먹이체험,2
106,휴식/힐링,허니문,2
106,레포츠,노지캠핑,2
106,미식,맥주파티,2
106,기타,테마여행,2
133,레포츠,게이트볼,1
133,레포츠,알빙,1
133,기타,도시여행,1
133,레포츠,수상스키,1
133,미식,애프터눈티,1
133,휴식/힐링,카캉스,1
133,레포츠,민물낚시,1
133,체험,낚시체험,1
133,체험,동물먹이주기체험,1
133,체험,어촌체험,1
133,체험,전통놀이체험,1
133,휴식/힐링,감성여행,1
133,체험,딸기수확체험,1
133,레포츠,수상자전거,1
133,체험,향수만들기,1
133,레포츠,웨이크보드,1
133,체험,오프로드체험,1
133,체험,치즈체험,1
133,휴식/힐링,홈캉스,1
133,레포츠,배스낚시,1
133,레포츠,산악오토바이,1
133,레포츠,루어낚시,1
133,레포츠,오프로드라이딩,1
133,레포츠,패러글라이딩,1
133,체험,농장체험,1
133,휴식/힐링,즉흥여행,1
133,체험,미술체험,1
133,체험,커피체험,1
133,미식,먹거리여행,1
133,체험,동물체험,1
133,레포츠,제트스키,1
133,체험,민속놀이체험,1
133,휴식/힐링,노을뷰,1
133,레포츠,클레이사격,1
133,체험,공방체험,1
133,체험,교복체험,1
133,레포츠,수상스포츠,1
133,레포츠,써핑,1
