순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,통일전망대,202108,139,139.0
2,경기도,파주시,헤이리예술마을,202108,42,42.0
3,경기도,파주시,황포돛배,202108,30,30.0
4,경기도,파주시,율곡선생유적지,202108,16,16.0
5,경기도,파주시,소울원,202108,4,4.0
5,경기도,파주시,임진각관광지,202108,4,4.0
