업종중분류명,지역명,비율
음식,경상남도 김해시,40.5
쇼핑,경상남도 김해시,25.3
문화관광,경상남도 김해시,11.9
레저스포츠,경상남도 김해시,6.2
숙박,경상남도 김해시,5.5
기타관광,경상남도 김해시,5.4
역사관광,경상남도 김해시,3.4
자연관광,경상남도 김해시,1.4
체험관광,경상남도 김해시,0.4
