성/연령,지역명,비율
50대 남성,경기도 고양시 덕양구,11.4
40대 남성,경기도 고양시 덕양구,10.7
30대 남성,경기도 고양시 덕양구,9.9
50대 여성,경기도 고양시 덕양구,9.6
20대 남성,경기도 고양시 덕양구,8.6
30대 여성,경기도 고양시 덕양구,8.1
40대 여성,경기도 고양시 덕양구,8.1
60대 남성,경기도 고양시 덕양구,7.5
20대 여성,경기도 고양시 덕양구,7.5
60대 여성,경기도 고양시 덕양구,5.7
10대 남성,경기도 고양시 덕양구,3.1
10대 여성,경기도 고양시 덕양구,3.0
70대 이상 남성,경기도 고양시 덕양구,2.9
70대 이상 여성,경기도 고양시 덕양구,2.7
10대 미만 여성,경기도 고양시 덕양구,0.6
10대 미만 남성,경기도 고양시 덕양구,0.5
