순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202205,3999,3999.0
2,경기도,파주시,제3땅굴,202205,3800,3800.0
3,경기도,파주시,통일전망대,202205,864,864.0
4,경기도,파주시,헤이리예술마을,202205,260,260.0
5,경기도,파주시,황포돛배,202205,53,53.0
6,경기도,파주시,산머루농원,202205,34,34.0
7,경기도,파주시,우농타조농장,202205,20,20.0
8,경기도,파주시,파주장릉,202205,9,9.0
9,경기도,파주시,소울원,202205,4,4.0
