업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,107,113,-5.3,17932,21567,-16.9
레저스포츠,1087,944,15.1,17932,21567,-16.9
문화관광,1713,1325,29.3,17932,21567,-16.9
쇼핑,1284,8008,-84.0,17932,21567,-16.9
숙박,353,220,60.5,17932,21567,-16.9
역사관광,686,622,10.3,17932,21567,-16.9
음식,12633,10239,23.4,17932,21567,-16.9
자연관광,1,3,-66.7,17932,21567,-16.9
체험관광,68,93,-26.9,17932,21567,-16.9
