업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,322,186,73.1,23501,20408,15.2
레저스포츠,287,241,19.1,23501,20408,15.2
문화관광,3760,2325,61.7,23501,20408,15.2
쇼핑,263,2153,-87.8,23501,20408,15.2
숙박,1146,666,72.1,23501,20408,15.2
역사관광,151,134,12.7,23501,20408,15.2
음식,17543,14668,19.6,23501,20408,15.2
자연관광,17,17,0.0,23501,20408,15.2
체험관광,12,18,-33.3,23501,20408,15.2
