업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4090,4962,-17.6,39097,42260,-7.5
레저스포츠,2605,2514,3.6,39097,42260,-7.5
문화관광,5531,4822,14.7,39097,42260,-7.5
쇼핑,327,7352,-95.6,39097,42260,-7.5
숙박,1270,1202,5.7,39097,42260,-7.5
역사관광,756,725,4.3,39097,42260,-7.5
음식,23476,19527,20.2,39097,42260,-7.5
자연관광,793,909,-12.8,39097,42260,-7.5
체험관광,249,247,0.8,39097,42260,-7.5
