업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,5739,7451,-23.0,32203,36955,-12.9
레저스포츠,4556,3778,20.6,32203,36955,-12.9
문화관광,4661,4562,2.2,32203,36955,-12.9
쇼핑,298,6263,-95.2,32203,36955,-12.9
숙박,1229,1128,9.0,32203,36955,-12.9
역사관광,1060,1074,-1.3,32203,36955,-12.9
음식,13296,11246,18.2,32203,36955,-12.9
자연관광,1163,1239,-6.1,32203,36955,-12.9
체험관광,201,214,-6.1,32203,36955,-12.9
