업종중분류명,지역명,비율
음식,경기도 파주시,42.3
쇼핑,경기도 파주시,17.3
기타관광,경기도 파주시,13.8
문화관광,경기도 파주시,9.9
레저스포츠,경기도 파주시,8.6
숙박,경기도 파주시,5.0
역사관광,경기도 파주시,1.8
자연관광,경기도 파주시,1.0
체험관광,경기도 파주시,0.3
