순위,분류,관련 키워드,언급건수
1,기타가족,가족,3693
2,친구,친구,2128
3,회사동료,직원,1980
4,기타가족,엄마,1172
5,싱글,혼자,1041
6,자녀,학생,1025
6,친구,지인,1025
8,친구,친구들,919
9,부모님,부모,835
10,배우자,남편,811
11,기타가족,가정,797
12,자녀,자녀,652
13,부모님,부모님,574
14,자녀,아들,556
15,기타가족,장모,546
16,기타가족,동서,527
17,부모님,아빠,492
18,자녀,청소년,474
19,회사동료,직원들,471
20,회사동료,부장,459
21,연인,커플,445
22,연인,연인,420
23,회사동료,대리,413
24,회사동료,동료,394
25,배우자,아내,374
25,기타가족,동생,374
27,배우자,부인,349
27,기타가족,언니,349
29,자녀,애들,348
30,기타가족,오빠,328
31,부모님,어머니,307
32,연인,남자친구,301
33,부모님,아버지,276
34,배우자,배우자,269
35,기타가족,이모,261
36,배우자,신랑,241
37,싱글,혼자서,236
37,싱글,홀로,236
39,기타가족,사위,230
40,기타가족,친척,222
41,부모님,할머니,211
42,기타가족,패밀리,181
43,기타가족,효자,180
44,학생,초등학생,168
45,자녀,딸,164
46,기타가족,형제,158
47,학생,대학생,152
48,친구,프렌,136
49,싱글,싱글,134
50,기타가족,조카,129
51,기타가족,장인,128
52,회사동료,직장동료,127
53,기타가족,막내,116
54,기타가족,식구,114
55,부모님,어머님,111
56,회사동료,임원,110
57,자녀,자식,109
58,연인,남친,108
59,기타가족,자매,106
59,배우자,남편이랑,106
61,학생,중학생,97
61,배우자,와이프,97
63,부모님,할아버지,95
64,기타가족,형,92
65,연인,여자친구,91
66,부모님,엄마아빠,86
67,배우자,신부,81
68,학생,고등학생,77
69,기타가족,손자,70
70,부모님,엄빠,66
71,기타가족,누나,65
72,학생,초딩,64
72,자녀,장남,64
74,부모님,아비,58
74,기타가족,온가족,58
76,기타가족,사촌,53
77,부모님,아버님,51
78,기타가족,남매,48
78,자녀,따님,48
80,회사동료,차장,45
81,싱글,나홀로,44
82,연인,남친이,43
83,친구,절친,42
83,싱글,나혼자,42
85,학생,고3,41
85,기타가족,고모,41
85,기타가족,며느리,41
88,기타가족,이모님,39
88,기타가족,형님,39
90,부모님,시부,38
91,자녀,우리아이,35
91,친구,칭구,35
93,자녀,딸아이,34
93,자녀,아드님,34
95,기타가족,남동생,33
95,기타가족,여동생,33
95,친구,동창,33
98,자녀,워킹맘,31
98,부모님,모녀,31
100,학생,중1,30
100,학생,고딩,30
100,기타가족,삼촌,30
103,자녀,미성년자,29
103,기타가족,손주,29
105,기타가족,시댁,28
105,회사동료,사원,28
107,부모님,친정엄마,27
107,연인,애인,27
107,자녀,딸래미,27
107,자녀,딸램,27
111,학생,중3,26
111,부모님,장모님,26
113,부모님,시부모,25
114,부모님,시부모님,24
114,부모님,시어머니,24
116,자녀,우리딸,23
117,연인,여친,20
117,자녀,맏아들,20
119,부모님,시모,19
120,자녀,큰아이,18
120,기타가족,태아,18
120,자녀,우리아이들,18
123,기타가족,차남,17
123,부모님,할매,17
123,기타가족,형부,17
123,부모님,아부지,17
123,기타가족,사촌동생,17
123,자녀,딸내미,17
129,부모님,할머님,16
129,배우자,서방,16
131,자녀,외동,15
131,학생,고2,15
131,기타가족,사돈,15
134,기타가족,막둥이,14
134,부모님,울엄마,14
134,부모님,증조부,14
134,기타가족,손녀,14
134,부모님,외할아버지,14
134,친구,베프,14
134,자녀,장녀,14
134,자녀,큰딸,14
142,자녀,아들램,13
142,기타가족,친지,13
142,부모님,외할머니,13
145,자녀,울애,12
145,부모님,할무니,12
147,자녀,우리아들,11
147,부모님,어무니,11
147,배우자,와이프님,11
150,자녀,아들내미,10
150,회사동료,회사동료,10
150,부모님,할아부지,10
150,자녀,울애기,10
150,배우자,남편님,10
150,부모님,엄니,10
150,학생,중2,10
150,자녀,외동아들,10
158,자녀,큰애,9
158,기타가족,이모님들,9
158,연인,예랑,9
158,자녀,큰아들,9
158,연인,남치니,9
158,배우자,집사람,9
158,학생,중딩,9
158,부모님,조부모,9
158,기타가족,숙부,9
158,부모님,장인어른,9
168,기타가족,외삼촌,8
168,배우자,마님,8
168,자녀,아들래미,8
168,부모님,시어머님,8
168,회사동료,여직원,8
168,배우자,남푠,8
168,배우자,예랑이,8
175,배우자,마눌,7
175,자녀,울아들,7
175,부모님,시아버님,7
175,자녀,첫딸,7
175,배우자,남표니,7
180,자녀,우리애,6
180,학생,초5,6
180,기타가족,친정식구들,6
180,기타가족,처제,6
180,자녀,둘째딸,6
180,자녀,큰놈,6
180,배우자,마누라,6
180,연인,여친님,6
180,기타가족,올케,6
180,기타가족,숙모,6
180,기타가족,친정식구,6
180,자녀,외아들,6
180,회사동료,회사사람,6
180,자녀,차녀,6
194,부모님,친정아버지,5
194,기타가족,효녀,5
194,부모님,친정어머니,5
194,배우자,저희남편,5
194,부모님,증조모,5
194,배우자,예신,5
194,연인,예비신랑,5
194,연인,예비신부,5
194,기타가족,가족모두,5
194,부모님,시아버지,5
204,기타가족,새언니,4
204,싱글,싱글남,4
204,배우자,남펴니,4
204,자녀,저희애,4
204,자녀,첫째딸,4
204,학생,초4,4
204,연인,남친몬,4
204,자녀,외동딸,4
204,자녀,아들딸,4
204,자녀,저희딸,4
204,기타가족,덩생,4
204,기타가족,장손,4
204,배우자,낭군님,4
204,배우자,마눌님,4
204,기타가족,시동생,4
204,부모님,할부지,4
204,기타가족,혈육,4
204,학생,고삼,4
222,기타가족,손주들,3
222,배우자,애엄마,3
222,학생,초6,3
222,기타가족,시누,3
222,자녀,저희아이,3
222,기타가족,시누이,3
222,기타가족,외손자,3
222,자녀,저희애들,3
222,배우자,애아빠,3
222,자녀,직장맘,3
222,기타가족,시댁식구,3
222,기타가족,시댁식구들,3
222,배우자,영감님,3
222,학생,초1,3
222,회사동료,회사직원,3
222,자녀,아들녀석,3
222,자녀,둘째아들,3
239,자녀,첫째아들,2
239,배우자,울신랑,2
239,싱글,독신,2
239,자녀,둥이들,2
239,부모님,할배,2
239,학생,초2,2
239,자녀,손녀딸,2
239,기타가족,맏며느리,2
239,자녀,딸냄,2
239,자녀,여식,2
239,자녀,첫아이,2
239,자녀,우리애들,2
239,연인,남친님,2
239,연인,썸남,2
239,친구,남사친,2
239,배우자,남푠님,2
239,부모님,어무이,2
239,자녀,삼둥이,2
239,학생,초3,2
239,친구,룸메,2
239,기타가족,울언니,2
260,회사동료,직장상사,1
260,기타가족,외손녀,1
260,자녀,젖먹이,1
260,부모님,할마,1
260,연인,약혼자,1
260,학생,재수생,1
260,부모님,시어른,1
260,부모님,외할매,1
260,연인,썸녀,1
260,자녀,울애들,1
260,배우자,애들아빠,1
260,부모님,친정아부지,1
260,자녀,작은놈,1
260,배우자,마느님,1
260,부모님,시엄마,1
260,싱글,싱글족,1
260,기타가족,육촌,1
260,부모님,셤니,1
260,싱글,나홀로족,1
260,자녀,아들자식,1
260,자녀,저희아들,1
260,기타가족,막내며느리,1
260,기타가족,사돈댁,1
260,배우자,주말부부,1
260,부모님,시엄니,1
260,자녀,첫째아이,1
260,친구,프렌드,1
260,배우자,아자씨,1
260,배우자,저희신랑,1
260,싱글,싱글녀,1
260,배우자,애기아빠,1
260,기타가족,손자손녀,1
260,자녀,초보엄마,1
260,자녀,맏딸,1
260,부모님,할아버님,1
