업종중분류명,지역명,비율
음식,경기도 파주시,33.8
쇼핑,경기도 파주시,20.1
기타관광,경기도 파주시,18.4
문화관광,경기도 파주시,11.3
레저스포츠,경기도 파주시,9.2
숙박,경기도 파주시,3.3
역사관광,경기도 파주시,2.2
자연관광,경기도 파주시,1.5
체험관광,경기도 파주시,0.3
