업종중분류명,지역명,비율
음식,대구광역시 동구,30.6
쇼핑,대구광역시 동구,24.7
기타관광,대구광역시 동구,23.8
문화관광,대구광역시 동구,10.4
역사관광,대구광역시 동구,4.9
숙박,대구광역시 동구,2.8
자연관광,대구광역시 동구,1.3
레저스포츠,대구광역시 동구,1.1
체험관광,대구광역시 동구,0.4
