순위,분류,관련 키워드,언급건수
86,기타가족,여동생,51
87,기타가족,이모님,50
88,부모님,아부지,46
89,회사동료,차장,45
90,기타가족,남동생,44
90,연인,남친이,44
92,기타가족,고모,43
93,싱글,나혼자,42
94,자녀,아드님,40
95,자녀,딸래미,39
96,기타가족,형님,38
97,자녀,장녀,37
97,회사동료,사원,37
99,자녀,따님,35
99,기타가족,삼촌,35
101,부모님,친정엄마,34
101,부모님,장모님,34
101,부모님,시부,34
104,부모님,아비,33
104,기타가족,손주,33
106,친구,절친,32
106,기타가족,태아,32
106,부모님,외할머니,32
109,학생,고딩,31
109,기타가족,며느리,31
109,연인,애인,31
112,기타가족,시댁,30
113,부모님,울엄마,29
114,학생,고3,28
114,자녀,워킹맘,28
114,부모님,조부모,28
117,부모님,모녀,27
117,자녀,외동,27
117,기타가족,막둥이,27
120,배우자,서방,26
120,기타가족,시누,26
122,자녀,딸내미,25
122,기타가족,손녀,25
124,자녀,우리아이들,24
125,학생,중1,23
125,학생,중3,23
125,배우자,남표니,23
128,자녀,큰아들,22
128,기타가족,시누이,22
128,부모님,할매,22
128,자녀,울애,22
132,기타가족,형부,21
132,자녀,울애기,21
134,부모님,할무니,20
134,부모님,시부모,20
134,부모님,어무니,20
137,자녀,우리애,19
137,회사동료,직장동료,19
137,자녀,딸램,19
137,자녀,우리아들,19
137,자녀,아들래미,19
137,부모님,시부모님,19
143,자녀,큰딸,18
143,자녀,우리딸,18
143,배우자,마눌,18
146,배우자,남편님,17
146,배우자,마눌님,17
146,부모님,시어머니,17
146,학생,중2,17
146,자녀,맏아들,17
146,자녀,아들램,17
146,자녀,큰아이,17
146,자녀,큰애,17
154,기타가족,이모님들,16
155,친구,베프,15
155,배우자,남펴니,15
155,연인,남치니,15
158,싱글,싱글족,14
159,부모님,할머님,13
159,연인,예랑,13
159,학생,중딩,13
159,학생,고2,13
159,배우자,집사람,13
159,기타가족,처제,13
165,기타가족,효녀,12
165,자녀,아들내미,12
165,배우자,마누라,12
165,학생,초3,12
165,기타가족,사돈,12
165,친구,룸메,12
165,기타가족,외삼촌,12
165,배우자,예랑이,12
173,부모님,시어머님,11
173,배우자,와이프님,11
173,부모님,외할아버지,11
173,부모님,할배,11
173,기타가족,사촌동생,11
178,기타가족,장손,10
178,연인,여친님,10
178,연인,예비신랑,10
178,자녀,울아들,10
178,학생,고삼,10
183,학생,초2,9
183,자녀,저희아이,9
183,부모님,시모,9
183,배우자,남푠,9
187,학생,초6,8
187,부모님,엄니,8
187,부모님,장인어른,8
187,자녀,우리애들,8
191,기타가족,외손녀,7
191,부모님,증조부,7
191,자녀,저희딸,7
191,자녀,둘째아이,7
191,기타가족,숙부,7
191,자녀,아들딸,7
191,부모님,할부지,7
191,자녀,둘째아들,7
191,학생,초4,7
191,학생,초1,7
191,기타가족,맏며느리,7
191,자녀,외동아들,7
203,자녀,저희아들,6
203,회사동료,여직원,6
203,회사동료,회사사람,6
203,자녀,저희애,6
203,배우자,우리신랑,6
208,기타가족,가족모두,5
208,자녀,외동딸,5
208,자녀,저희애들,5
208,자녀,둥이들,5
208,학생,초5,5
208,부모님,시아버지,5
208,기타가족,올케,5
208,부모님,어무이,5
208,학생,재수생,5
208,배우자,마님,5
208,기타가족,손주들,5
208,배우자,애엄마,5
208,기타가족,울언니,5
208,자녀,차녀,5
222,자녀,젖먹이,4
222,배우자,울신랑,4
222,부모님,친정아버지,4
222,배우자,주말부부,4
222,자녀,아들녀석,4
222,자녀,첫째아이,4
222,친구,남사친,4
222,배우자,남푠님,4
222,자녀,둘째딸,4
222,기타가족,덩생,4
222,부모님,시아버님,4
233,기타가족,새언니,3
233,연인,보이프렌드,3
233,기타가족,외손자,3
233,연인,남친몬,3
233,자녀,울딸,3
233,회사동료,회사동료,3
233,배우자,예신,3
233,싱글,혼자남,3
233,기타가족,시댁식구,3
233,부모님,할아버님,3
243,부모님,친정어머니,2
243,기타가족,친정식구들,2
243,부모님,친정엄니,2
243,기타가족,친정식구,2
243,부모님,할마,2
243,부모님,시엄니,2
243,연인,남친님,2
243,자녀,제아이,2
243,친구,프렌드,2
243,자녀,맏딸,2
243,기타가족,시댁식구들,2
243,부모님,시엄마,2
243,친구,룸메이트,2
243,부모님,친정아부지,2
243,자녀,딸냄,2
243,자녀,첫아이,2
243,기타가족,손자들,2
243,기타가족,혈육,2
243,배우자,남의편,2
262,자녀,첫째아들,1
262,기타가족,육촌,1
262,자녀,큰놈,1
262,배우자,애아빠,1
262,자녀,울애들,1
262,자녀,직장맘,1
262,기타가족,며늘,1
262,기타가족,시댁어른,1
262,배우자,울랑,1
262,부모님,시어른,1
262,부모님,양가부모님,1
262,연인,썸녀,1
262,배우자,애기아빠,1
262,기타가족,외손주,1
262,싱글,독신,1
262,자녀,첫아들,1
262,부모님,어머니아버지,1
262,연인,썸남,1
262,배우자,저희신랑,1
262,부모님,친정맘,1
262,기타가족,시동생,1
262,자녀,외아들,1
262,친구,학교친구,1
262,기타가족,숙모,1
262,자녀,삼둥이,1
262,자녀,울아이들,1
262,배우자,저희남편,1
262,부모님,할아부지,1
262,배우자,영감님,1
262,부모님,할버지,1
262,회사동료,회사직원,1
262,부모님,친정아빠,1
262,부모님,증조모,1
262,연인,피앙세,1
262,자녀,울아이,1
