업종중분류명,지역명,비율
음식,인천광역시 서구,56.9
문화관광,인천광역시 서구,13.2
쇼핑,인천광역시 서구,12.7
레저스포츠,인천광역시 서구,9.4
숙박,인천광역시 서구,4.2
기타관광,인천광역시 서구,2.0
자연관광,인천광역시 서구,1.3
역사관광,인천광역시 서구,0.3
체험관광,인천광역시 서구,0.1
