순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,통일전망대,202202,211,211.0
2,경기도,파주시,헤이리예술마을,202202,12,12.0
3,경기도,파주시,파주장릉,202202,11,11.0
4,경기도,파주시,우농타조농장,202202,9,9.0
5,경기도,파주시,율곡선생유적지,202202,8,8.0
6,경기도,파주시,파주삼릉,202202,4,4.0
