순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1337
2,휴식/힐링,나들이,816
3,레포츠,캠핑,737
4,레포츠,빠지,594
5,레포츠,등산,311
6,기타,투어,203
7,레포츠,낚시,191
8,기타,데이트코스,187
9,미식,카페투어,149
10,레포츠,레저,131
11,휴식/힐링,피크닉,119
12,휴식/힐링,휴양,111
13,미식,빵지순례,110
14,레포츠,글램핑,109
15,레포츠,산행,108
16,레포츠,차박,107
17,기타,해외여행,102
18,휴식/힐링,호캉스,89
19,기타,답사,87
20,레포츠,오토캠핑,80
21,레포츠,카약,79
22,레포츠,백패킹,71
22,레포츠,수상레저,71
24,휴식/힐링,북캉스,62
25,휴식/힐링,불멍,61
26,레포츠,수상자전거,59
26,휴식/힐링,드라이브코스,59
28,레포츠,감성캠핑,58
29,미식,먹부림,57
30,미식,맛집탐방,45
31,휴식/힐링,즐길거리,43
32,레포츠,스키,42
33,레포츠,클라이밍,37
34,휴식/힐링,숲캉스,36
35,휴식/힐링,야영,34
35,미식,맛집투어,34
37,휴식/힐링,물멍,30
38,레포츠,트레킹,26
39,레포츠,서핑,24
40,휴식/힐링,테라피,23
41,미식,먹킷리스트,20
41,레포츠,트래킹,20
43,레포츠,스쿠버,18
43,휴식/힐링,재충전,18
43,레포츠,캠핑족,18
46,레포츠,오프로드,17
46,휴식/힐링,신혼여행,17
46,미식,먹방여행,17
49,레포츠,바다낚시,16
49,레포츠,레포츠,16
49,레포츠,짚라인,16
52,레포츠,하이킹,13
52,기타,유럽여행,13
52,레포츠,노지캠핑,13
52,미식,바베큐파티,13
56,체험,농촌체험,12
56,휴식/힐링,집콕생활,12
58,휴식/힐링,힐링여행,11
59,레포츠,바나나보트,10
59,레포츠,캠프파이어,10
59,기타,추억여행,10
59,체험,먹이주기체험,10
59,체험,템플스테이,10
59,휴식/힐링,가을여행,10
65,체험,동물체험,9
65,체험,동물먹이주기체험,9
67,기타,세계여행,8
67,휴식/힐링,근교여행,8
67,미식,고기파티,8
67,레포츠,스노쿨링,8
67,휴식/힐링,생태관광,8
72,휴식/힐링,노을뷰,7
72,체험,숲체험,7
72,기타,도보여행,7
72,레포츠,스쿠버다이빙,7
72,체험,오프로드체험,7
72,휴식/힐링,홈캉스,7
72,레포츠,오프로드라이딩,7
72,휴식/힐링,차크닉,7
72,휴식/힐링,일광욕,7
72,체험,도자기체험,7
82,기타,부산여행,6
82,체험,vr체험,6
82,기타,제주도여행,6
82,체험,농장체험,6
82,체험,물레체험,6
82,기타,소싸움,6
82,레포츠,암벽등반,6
82,기타,제주여행,6
90,레포츠,캠프닉,5
90,레포츠,패러글라이딩,5
90,레포츠,해양레저,5
90,체험,승마체험,5
90,휴식/힐링,즉흥여행,5
90,기타,열차여행,5
90,레포츠,산악오토바이,5
90,미식,빵투어,5
90,체험,전통놀이체험,5
90,휴식/힐링,숲멍,5
90,레포츠,수상스키,5
90,레포츠,루어낚시,5
102,레포츠,스쿼시,4
102,레포츠,번지점프,4
102,체험,목공체험,4
102,체험,수학여행,4
102,휴식/힐링,요트투어,4
102,기타,기차여행,4
102,레포츠,카라반캠핑,4
102,체험,수확체험,4
110,체험,갯벌체험,3
110,기타,역사여행,3
110,레포츠,래프팅,3
110,레포츠,웨이크보드,3
110,체험,치즈체험,3
110,레포츠,골프여행,3
110,레포츠,스카이다이빙,3
110,레포츠,배스낚시,3
110,레포츠,산악자전거,3
110,체험,미술체험,3
110,체험,쿠킹클래스,3
110,휴식/힐링,우정여행,3
110,레포츠,제트스키,3
110,레포츠,프리다이빙,3
110,미식,애프터눈티,3
110,체험,카트체험,3
110,레포츠,버기카,3
110,체험,동물먹이체험,3
128,기타,스탬프투어,2
128,체험,놀이체험,2
128,체험,시티투어,2
128,휴식/힐링,카캉스,2
128,레포츠,수상레져,2
128,레포츠,ssi,2
128,체험,숙박체험,2
128,체험,우주체험,2
128,기타,자전거투어,2
128,레포츠,스케이트보드,2
128,휴식/힐링,하늘멍,2
128,레포츠,캠크닉,2
128,체험,공예체험,2
128,체험,생태체험,2
128,체험,한옥스테이,2
128,미식,식도락여행,2
128,레포츠,게이트볼,2
128,레포츠,골프투어,2
128,레포츠,레저스포츠,2
128,레포츠,행글라이더,2
128,기타,테마여행,2
128,체험,카약체험,2
150,레포츠,인라인스케이팅,1
150,레포츠,실내스키,1
150,체험,귀신체험,1
150,체험,닥터피쉬체험,1
150,기타,일본여행,1
150,체험,도예체험,1
150,체험,말타기체험,1
150,미식,맥주파티,1
150,체험,박물관체험,1
150,체험,야경투어,1
150,체험,요리체험,1
150,체험,농사체험,1
150,기타,동남아여행,1
150,레포츠,낚시여행,1
150,체험,향수만들기,1
150,휴식/힐링,바다멍,1
150,레포츠,캠핑여행,1
150,체험,딸기체험,1
150,체험,토끼먹이주기체험,1
150,체험,낚시체험,1
150,휴식/힐링,펫캉스,1
150,레포츠,견지낚시,1
150,레포츠,클레이사격,1
150,체험,수상레저체험,1
150,휴식/힐링,혼놀,1
150,레포츠,모토캠핑,1
150,레포츠,해양스포츠,1
150,레포츠,bmx,1
150,레포츠,스노클링,1
150,레포츠,캠핑라이프,1
150,휴식/힐링,태교여행,1
150,기타,자유여행,1
150,레포츠,페러글라이딩,1
150,체험,목장체험,1
150,기타,데이트스냅,1
150,기타,미국여행,1
150,레포츠,스키여행,1
150,레포츠,트레일러닝,1
150,체험,바다체험,1
150,체험,서핑체험,1
150,체험,한옥체험,1
150,휴식/힐링,낭만여행,1
150,휴식/힐링,책맥,1
150,기타,무전여행,1
150,체험,곤충체험,1
150,체험,역사체험,1
150,레포츠,수상스포츠,1
150,레포츠,해양레포츠,1
150,체험,호텔체험,1
150,휴식/힐링,홈캠핑,1
150,기타,세계일주,1
150,휴식/힐링,집캉스,1
