순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,임진각관광지,202209,11089,11089.0
2,경기도,파주시,제3땅굴,202209,10561,10561.0
3,경기도,파주시,통일전망대,202209,907,907.0
4,경기도,파주시,헤이리예술마을,202209,350,350.0
5,경기도,파주시,벽초지수목원,202209,90,90.0
6,경기도,파주시,황포돛배,202209,53,53.0
7,경기도,파주시,율곡선생유적지,202209,36,36.0
8,경기도,파주시,우농타조농장,202209,28,28.0
9,경기도,파주시,황희선생유적지,202209,3,3.0
10,경기도,파주시,파주장릉,202209,2,2.0
